date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-12-01 00:00:00+05:30,43.39,44.1,42.62,42.74,770557.0,0.0,0.0,
2025-12-02 00:00:00+05:30,42.6,43.23,42.33,42.96,727694.0,0.0,0.0,
2025-12-03 00:00:00+05:30,42.89,43.13,42.11,42.55,748999.0,0.0,0.0,
2025-12-04 00:00:00+05:30,42.4,42.55,41.83,41.95,800294.0,0.0,0.0,
2025-12-05 00:00:00+05:30,41.95,41.99,40.79,41.01,1451319.0,0.0,0.0,
2025-12-08 00:00:00+05:30,40.52,41.24,39.8,40.11,1129324.0,0.0,0.0,
2025-12-09 00:00:00+05:30,39.6,41.46,39.11,40.35,2058617.0,0.0,0.0,
2025-12-10 00:00:00+05:30,40.57,41.85,39.9,40.03,1219590.0,0.0,0.0,
2025-12-11 00:00:00+05:30,39.9,40.81,39.54,40.53,986787.0,0.0,0.0,
2025-12-12 00:00:00+05:30,40.6,41.16,40.02,40.47,1131326.0,0.0,0.0,
2025-12-15 00:00:00+05:30,40.56,41.07,40.1,40.92,911809.0,0.0,0.0,
2025-12-16 00:00:00+05:30,40.9,40.98,40.42,40.54,796586.0,0.0,0.0,
2025-12-17 00:00:00+05:30,40.55,40.74,39.72,40.18,1167177.0,0.0,0.0,
2025-12-18 00:00:00+05:30,40.04,42.09,39.67,40.11,2079124.0,0.0,0.0,
2025-12-19 00:00:00+05:30,40.43,42.84,40.3,41.35,5875415.0,0.0,0.0,
2025-12-22 00:00:00+05:30,41.85,42.43,41.56,41.86,1289594.0,0.0,0.0,
2025-12-23 00:00:00+05:30,41.96,42.89,41.65,42.3,1590069.0,0.0,0.0,
2025-12-24 00:00:00+05:30,42.3,43.07,41.8,41.87,976468.0,0.0,0.0,
2025-12-26 00:00:00+05:30,41.85,42.47,41.5,41.55,1161755.0,0.0,0.0,
2025-12-29 00:00:00+05:30,41.54,41.95,40.15,40.81,1001657.0,0.0,0.0,
